plot_ref,NSCA1,NSCA2,NSCA3,NSCA4,NSCA_DBH1,NSCA_DBH2,NSCA_DBH3,NSCA_DBH4,CA1,CA2,CA3,CA4,NSCA_Genus1,NSCA_Genus2,NSCA_Genus3,NSCA_Genus4,NSCA_Genus_DBH1,NSCA_Genus_DBH2,NSCA_Genus_DBH3,NSCA_Genus_DBH4,simpson_diversity,species_richness,shannon_diversity,pielou_evenness,hill_diversity,PC1,PC2,PC3,PC4,PC5,WD_mean,WD_BA,prop_g_helio,prop_g_npld,prop_g_shade,prop_ind_helio,prop_ind_npld,prop_ind_shade
MAB04h,1.1901075560700942,-0.8323013797051632,1.7553592377029419,-0.14861060369697682,1.1743315311188485,-1.2213730302268713,4.1705249262860224,2.1747386459546925,-1.8162933415692883,-0.984483311554482,-0.08880517170174612,0.23970791445727105,1.29336665831125,-0.9989488814505105,0.165998321608927,2.378088137899821,0.6481132156638124,-1.1909152459344783,3.3940435161752527,1.217941002918048,0.9369629229012679,51,3.209858135369831,0.8163785567331352,24.775571198019385,1.8224317502515577,-0.26390533788610887,-0.025153455198478017,-1.2722144471951355,0.9780480164346934,0.713588527,0.704608763066801,22.8512555924755,17.37821669309,59.77052771443449,7.48663101604278,9.62566844919786,82.8877005347594
MAB05h,0.6046733008396225,-0.6961814527259536,4.193828042941568,0.20974160620007998,1.1054437518112892,-1.0644621889474952,4.4297350732989225,2.117558947204218,-1.5993754936431168,-0.9798584373827585,0.004977348454623771,0.15058282638736822,1.0297226883021453,-0.8087137999076742,-0.12872628538939423,2.948331002112735,0.6260007953805498,-1.1075166101445886,3.4219564255775863,1.1516515310693074,0.9230249484066656,53,3.1123196065581213,0.7839019584264286,22.473112768094957,2.5405245958202967,-0.042840555333085756,-1.09560588084842,0.1056032789424036,-0.6318687676561164,0.72720373,0.710018821162178,13.6464545253348,21.0844439627338,65.2691015119314,3.85674931129477,12.9476584022039,83.1955922865014
MAB06h,0.8416082021900134,-0.6905551695395933,2.253265083228555,-0.0974672899055473,0.8946186398213324,-1.087343262043693,4.204255960327843,2.1497836283440477,-1.8797863739826692,-1.1066316540441883,-0.060203658690544115,0.23653180242980457,1.1844566521958648,-0.9255114657994526,0.054500465584842915,2.4916016985306992,0.45822425665875133,-1.015708563808028,3.1108606155736824,0.930235562818871,0.9486332179930795,49,3.2817652735028613,0.843246867049866,26.622727639200846,1.6547841533355045,0.8565633611663046,0.932425905486888,0.07741467646269617,0.5226834752943421,0.719755066,0.713263417375382,1.61976287295725,18.8212320352178,79.5590050918249,3.06748466257669,10.4294478527607,86.5030674846626
MAB07h,1.1714980870609375,-0.7349604380165929,1.44335586122889,-0.1574237961716648,1.1439777622758696,-1.2280776198265013,1.9325832697561336,1.2976985685816695,-1.77072973516777,-0.8506059698094521,-0.006426388438516505,0.23496967930688295,0.9409255498266607,-0.9793800619389076,-0.3000290174225254,2.362060065468052,0.702611038347763,-0.9325236390780872,2.001036679950214,0.8664856310963197,0.9455741719895601,61,3.379805639418389,0.8221623311952583,29.365063147853206,0.9451296170805841,0.8281171236204208,1.073352898282744,0.6759678801547127,0.6342994773876593,0.696105806,0.685098189538624,12.5170720606483,16.780908383956,70.7020195553957,9.28571428571429,10.952380952381,79.7619047619048
MAB08h,1.0029558136330334,-0.7719168620763317,2.452735742713567,-0.2846531707597539,1.1731455150583987,-1.2781408203364448,5.179006329763619,2.69967661134495,-2.045023071303377,-1.1871075619388622,-0.0029328946338591094,0.2665195252275223,1.1527763763582253,-1.2203444594455868,-0.1560650659391382,3.241705114212339,0.6850455589218791,-1.2652831123764683,4.282669439653208,1.5653665208349656,0.925,41,3.0047458138764074,0.8091254888566188,20.181085692034344,1.0332525128058303,0.11014131173695811,0.5728208179634207,-1.057820438809372,0.23704575472310835,0.73036762,0.701270426665411,1.06409500838337,17.1708279972792,81.7650769943374,3.20512820512821,9.93589743589744,86.8589743589744
MAB09h,0.7557792901708447,-0.5698793480996945,1.6545103276809434,-0.188774218324548,1.0637024674668019,-0.9831785200969843,3.7988237855910545,1.8215329618940366,-1.8421663180704593,-1.0789371241038328,-0.05915017928743597,0.18951142708165666,1.1874034733532295,-0.894519710815713,0.1347535678229234,2.3071178943784516,0.6020914066353731,-0.9682405699494474,2.94587625269501,0.8723044569033341,0.9520203576680256,59,3.464625383063545,0.8496857308427095,31.964483093205292,2.8968654753252596,1.440420452057761,0.35941608080409093,-0.3829039453221461,-0.09702638978407685,0.67802734,0.670076961576783,6.62288361844037,34.9483219894018,58.4287943921579,4.76190476190476,19.3650793650794,75.8730158730159
MAB10h,1.0273845242988837,-0.7127643531177794,1.8718463877302185,-0.21979668705436942,1.0407104286012911,-1.0577557696675153,3.5572363352553853,1.7795978676920352,-1.8470407875427488,-0.996713205853226,-0.04854641547445656,0.24601564647660096,1.1521116483788116,-0.8104369113247811,0.1319370084570012,2.05164219968152,0.5825303825160298,-1.013363049327461,2.8255623608772273,0.9273857804224055,0.9417212282483106,58,3.350706432658684,0.825207107686453,28.52287601945335,1.52713635498352,-0.11980508245863603,-0.03116201918908698,-1.3723253194320812,-0.1350091002983972,0.696110429,0.681107526516997,14.807512643502,21.9197533318538,63.2727340246442,7.25075528700906,16.3141993957704,76.4350453172206
MAB11h,0.6431507283417461,-0.4931780647833085,2.1164760222114616,-0.4016891730630473,1.043710004160715,-0.9783076113898723,2.8009108203655524,1.226215084344145,-2.061553087190504,-1.232620395229149,0.3120115671165846,0.24979069081978883,0.9436077109117523,-0.6598817488446115,0.05199505983475953,1.7827671984248816,0.6267674656554193,-0.811323747373386,1.9424649305105228,0.3981256421878696,0.8755929385300014,44,2.7953783096871527,0.7386993200953135,16.36882006516463,6.860654003530572,2.1302531534495093,-4.318725726503346,3.109157835026495,-2.4361904986741307,0.705835012,0.76645148713514,3.09743595763107,57.7090486318407,39.1935154105282,2.12014134275618,31.8021201413428,66.0777385159011
MAB12h,0.3681722384179533,-0.2959073714051165,1.3078562442761126,-0.2750510547731429,0.8379594248504129,-0.5345111846347024,0.7415636243072546,0.07246852837463538,-1.113038197226842,-1.1790004975703692,0.34967550467056135,0.004249300027361697,0.5884695428602665,-0.5441522731993275,-0.24816312010036612,0.6300741639705786,0.6072552984897113,-0.3288152442858588,0.07730360780626616,-0.13000920377004715,0.93789802289282,43,3.1202803082076396,0.8295969935734894,22.652728499039334,-0.6944663109410681,-0.2704614727788599,-0.2010775844305189,0.6002510878658567,-0.5149544246352085,0.652724233,0.64949393390028,47.5460317343373,11.1219139036402,41.3320543620225,32.2097378277154,14.2322097378277,53.5580524344569
MIX-L6A,0.9124620521665681,-0.7730381164010184,-0.6763659711731794,-0.2758782943651011,0.8330098395252356,-0.40912449316649074,-0.04146387199660849,0.09815373216844338,0.23655453559998021,0.22671411852713372,-0.12875823365811417,-0.17673213815334285,0.9326846471113787,-0.5628995401728234,0.3354660757315303,-0.617953555832183,0.49854337461877934,-0.521919031083672,-0.2608893398182962,-0.08685810427704634,0.9490526406035665,79,3.5475951061461735,0.8119092448129747,34.72969574535406,0.7876573950285157,0.4926477435872389,0.6172739907313761,-0.7562435393000925,-0.05253429334916346,0.640898273712083,0.638520286467947,1.07039925606251,27.4317466899393,71.4978540539982,0.932400932400932,22.6107226107226,76.4568764568765
MIX-L7A,1.1441656144946657,-0.851675468715837,-0.46598077184458964,-0.20208452348490347,0.588494345793659,-0.8239485860655273,0.05090435050035301,0.259533635042583,0.1411299237937624,0.36267642068952805,-0.23006058493197065,-0.22272949281890284,1.0278589466820287,-0.5983295442890401,0.14721093302944524,-0.6842884596010002,0.32647468562478427,-0.6911087458724239,-0.3000862958522431,-0.12662247556624112,0.9390744579081632,66,3.3208737089859763,0.792636604557004,27.68452821593522,2.1593834338756293,1.0675616439712754,0.25164959724394426,-0.6715896341972172,-0.47304853514556816,0.649803859434677,0.674928961559939,5.60923283314469,16.0918098603184,78.2989573065369,6.69642857142857,6.02678571428571,87.2767857142857
MIX2,0.6733276705574923,-0.6608339059239334,0.17144333738770973,-0.49893636991318874,0.5277366918201626,-0.2692797472263512,0.5563599297421497,0.231652821994494,0.24617261981307204,0.2636201491274235,-0.20553411144619277,-0.237709877440182,0.791626886878369,-0.4192680785217105,0.2897284944519213,-0.5620088524681611,0.3076608590233034,-0.4027054680181046,-0.20707481048168297,-0.254134787335695,0.9487308673469388,75,3.5042099807362277,0.8116316452035456,33.25516125388074,1.3700406116767079,0.9146731639661038,0.8974911324093137,-0.09905455464722646,0.27775554861973256,0.656734887856601,0.665028263164137,1.38247158661037,33.9385541169351,64.6789742964545,1.46788990825688,20.1834862385321,78.348623853211
MIX6,0.5147317887866579,-0.5704905911474959,0.4993277575808002,-0.3864976183791054,0.5301040320874186,-0.2835203677542459,0.5303540501481164,0.2776407061566865,0.21319958208232995,0.15820856567175728,-0.1598030910180082,-0.20978956259150022,0.7291745019435351,-0.4420253648929804,0.16484295751782171,-0.12782670486435385,0.30268134638009797,-0.38870697533069143,0.010757138901369694,-0.18217860510478415,0.964699143577757,79,3.8559649708522534,0.8824833482507746,47.27421317599589,1.2510644945557365,0.20614988434130518,0.509661046892756,-0.4830410502909902,0.22006227722845975,0.634568612300051,0.646148763802375,4.10523084653285,29.957037838017,65.9377313154502,6.9620253164557,21.2025316455696,71.8354430379747
Model_OR_lidar_87_Principal,-0.1672044706568722,-0.3449945878644577,0.25465306388098186,-0.4786048428973262,1.106830656471435,1.7677093099653232,0.2928045806088451,-0.03239580090423421,0.28904443555590226,0.08097463278652074,-0.0710704252928874,-0.18001737274178203,0.3398843647372356,-0.38983457611329597,0.3657645812332503,-0.07759246263497868,0.7470721473049816,0.9909960521000121,0.03316724966219864,-0.23484738053984489,0.959604967631127,84,3.7608119115341068,0.8487852426026473,42.98331046082727,1.1704114755498187,0.47403600964762316,0.41965714735880466,0.6942588206859126,0.15569802822823525,0.608632293676364,0.585487275390671,22.4990631726994,31.992504242986,45.5084325843146,19.1044776119403,22.9850746268657,57.910447761194
Modele_2406_Principal,0.687039404060832,-0.4116773113376548,0.6477446911336457,-0.15190573044557035,-1.1620775723400267,-0.4199697304046706,0.6783537795369575,0.1378747919011408,0.018040206319336116,0.208236238871753,-0.3439069766738044,-0.3687087611014323,0.9881608460469514,-0.010242132241361692,0.17785864216275601,0.3710629144829105,-0.78936614897978,-0.5927954053051728,0.47441380153906126,0.14744248705066856,0.9650786020758781,99,3.865636638565807,0.8412482730896744,47.73365184496121,0.3898244281550061,-0.12215299402788292,0.2564709103327014,-0.8677762383236565,-0.2539487977091841,0.623091562446593,0.634375789741125,8.6200916843072,18.4311546443041,72.9487536713887,9.23482849604222,16.622691292876,74.1424802110818
Modele_4301_Principal,0.7935604172845037,1.727205632045672,1.2320990383663855,-0.11953377332525805,-3.2446087968938735,-0.21841018069944407,0.6424238325115822,0.030342463382796156,0.23088406987279,0.5692370798644153,-0.5240425667585826,0.09325345957075701,0.343995459529411,1.3845240145268263,-0.628059785308131,0.7452117650491816,-2.1034588552041424,-0.23598663974966536,0.21017631355232827,0.040484796810101024,0.9542596076323568,71,3.6004626778146736,0.8446476821322364,36.615171552721456,-0.0364272510106473,-0.7475121332335775,-0.13523838386008458,0.16406417234372564,0.1725247790224508,0.640060779405637,0.636506334552029,18.1537937010639,28.9614394732582,52.88476682567791,11.9718309859155,22.1830985915493,65.8450704225352
Modele_4402_Principal,-0.3193272104347067,-0.14454869878881982,-1.3525474647674072,-0.13402415144822738,0.8438178929888102,0.02352579769112766,0.29923760881711037,-0.1535982641239822,0.37470981854881147,0.19607397168002963,-0.1371832403570711,0.011352333494581755,-0.08707015070087555,-0.42874964167549884,0.304504287050829,0.35861407264885065,0.5947086674938562,-0.5187921057700974,1.6044114236192115,0.6460117499696582,0.9287812314098751,53,3.185991556282392,0.8024577601982833,24.19126351686394,0.22330380911458914,-0.6403724595902869,-0.07031019513482174,-0.07717515283823648,0.15815818456588124,0.642357901463453,0.651334988059448,8.61086574307945,16.013186450179,75.3759478067415,16.304347826087,10.5072463768116,73.1884057971015
Modele_4503_Principal,0.37362975429094025,-0.279187447395006,0.7438076786425791,-0.19795915962661986,0.835493436661834,-0.43725206073978434,0.8466257923406179,-0.10170935319219666,0.8645009380006651,-0.5636345854409321,0.021726746589352773,-6.016042445445779,0.5629981346915636,-0.1664492306433204,0.024892738241756356,-0.08351827464715941,0.6057296607030419,-0.31778900004848737,0.2795514396765515,-0.7329146504687144,0.9209428044437267,38,2.9294231375268267,0.8053206189203156,18.71683034482858,-0.5780177985471244,-0.5683486429875065,-0.00103196081588805,0.34135788002687284,-0.021826346375737105,0.572209192986449,0.501207423722136,27.0440551100714,60.8537969253324,12.1021479645963,24.9027237354086,40.0778210116732,35.0194552529183
Modele_MA_lidar_205_principal,0.37279405562360485,-0.34138842720048446,0.5566929489039436,-0.2365383699997152,0.7409391209248684,-0.20751291126076238,1.1465649527178337,0.046510824889901374,0.44330979539509896,0.19771602114223694,-0.2213688923421302,-0.8327544913377762,0.6997771752053698,-0.330925473645812,0.05194536532064805,0.35345127097465134,0.4329912019792569,-0.3337138058671299,0.4873279895691158,-0.7277611958604561,0.943354728345636,64,3.470251853365552,0.8344191899143695,32.1448372108,0.6517707124899204,0.13328076661089971,0.40914280844528833,-0.12291021051325121,0.07344325957972127,0.633491078157232,0.627546817211436,4.74602138430441,25.8279154559422,69.4260631597534,4.90463215258856,26.158038147139,68.9373297002725
PARAP_Gungu_5,0.5556405762985895,0.5879293848518082,0.998626391116089,-0.24144231917547782,0.7408045266319178,-0.3343947808371252,1.2036568183511036,-0.12074194488933337,0.5901985100257938,0.8573308893863536,-0.6708387203800324,-0.16657471576380586,-2.2194204553944106,0.30849468124827534,-3.4784584011446436,-0.7864977595857175,0.7880961169614731,1.5263145903319877,-0.33089528854513983,-0.40549101659762943,0.9015071331673649,54,3.014042022084184,0.7555913954281639,20.369567994473254,-6.448622692246097,4.511898070677653,-4.681895741029813,-1.2276332424650822,2.9759703030422844,0.537557003550616,0.544603720945961,30.0359639659303,29.6449806592037,40.319055374866,29.5983086680761,32.3467230443975,38.0549682875264
PARAP_Idiofa_6,0.579111860140657,-0.3621887999858294,0.003740717159636711,-0.05119887762539512,0.8383582087701256,-0.487041846031933,0.3944087355733537,-0.07155441439971562,0.4152341087667678,0.07245127958286661,0.11397946793987215,-0.07313936727941359,0.9775275281404356,-0.1584536062493272,0.4971521911262298,-1.8844926868128977,0.5983701677817058,-0.6811771418469655,-0.13489031065489823,-0.1949771321773365,0.9411074503135296,62,3.3411070066833712,0.809546454021479,28.250382764411576,-2.676149602015098,-0.31035143230403794,-0.37866521602135506,0.3800637533211366,0.7279967471361609,0.639826968766586,0.645456062621043,12.6282517230371,59.4717856735481,27.8999626034148,21.7582417582418,47.6923076923077,30.5494505494506
PARAP_Luhudi_5,-0.6362246031023256,-0.15758705439287726,0.8938757497840158,-0.526612457867663,0.9419300884318642,1.52885283582169,0.7327549276254786,-0.061002068095536315,0.8962188198792709,-0.6886392855842856,0.28763415880583393,-0.2128976717504751,-0.17389564774130722,-0.14793198805392405,0.05366788690099553,-0.1787780775146948,0.67907235173044,0.9261318990837278,0.10070149960749071,-0.40646684275085654,0.9204276937618148,65,3.166422687643949,0.7585359198652195,23.72246970112455,-2.9341577977954834,0.6161443916777061,-0.2819607427186562,0.33526410400606793,-1.0374138679818645,0.51063808437062,0.498633188375883,44.1915918072202,31.4997872542789,24.3086209385009,40.2277039848197,33.7760910815939,25.9962049335863
PARAP_Lukolela_53,0.6560173960343472,0.04420329937400556,-0.041754444607514436,0.4652758433616698,0.9208866455874152,-0.499266685289311,1.215355065444659,0.30630071257386826,-0.1965463189576773,0.42126855048352685,-0.492399387911028,0.23555392885088974,1.337843110579365,-0.24368405229021503,0.06759890073067733,2.879851068991016,0.5986365534258314,-0.8331248136552494,2.001291754634633,0.6314988101605611,0.887146034884542,40,2.75450437692032,0.7467049035306437,15.71325112265245,0.37269734352129513,-0.1667843355570549,0.05590760883928381,-0.10886454573323659,-0.36617483407399537,0.798892924272538,0.752455462105297,31.8341084824958,12.4511061599584,55.7147853575458,13.3484162895928,7.69230769230769,78.9592760180996
PARAP_Mampulu_28,0.3847777923829466,-0.14968183227108348,1.1934911889655304,-0.005287462342856817,0.766076400824263,-0.2960253267929044,1.2786252195666719,-0.16062524409513626,0.26348280795888,0.3491637338160351,-0.24848343411293838,-0.2896127452916375,0.7291600376744736,2.204140264058519,-0.17528336673159417,-0.022207056950010465,0.6076262785547749,-0.5070484936404667,-0.682075022041181,-0.5580242804988991,0.9393444129384583,46,3.193174375770866,0.8340228412875232,24.36565054140255,-1.1694726099693007,0.15925981197234332,0.27870973586355,-0.5171407503905441,-0.4502293920732735,0.582667015416669,0.546408294556489,27.4922056046323,47.4378379194386,25.0699564759291,18.7984496124031,29.6511627906977,51.5503875968992
PARAP_Mangai_16,-0.19491513285797163,-0.4762252187428857,-1.3519043295097268,0.8916699502054379,0.22421320572969988,-0.11866874246037236,0.9843516628852715,0.24358374226179658,0.31317133555059806,0.15359540001322103,-0.040782086561701986,0.039612213141018565,-0.14627486942370324,-0.2537114908039306,-0.5379895982975103,-1.0905454756600548,0.12297907198539235,-0.20795710444665189,0.4567726982238583,-0.24088252934955198,0.9578004804775656,80,3.660151412399371,0.8352645288455136,38.867227405983904,1.5686978944080971,-0.427274075747733,-0.5328525480687675,0.5702085510486741,0.036044049553011576,0.597694054128631,0.686729289594707,6.24268485583863,4.44773771392283,89.3095774302385,17.2774869109948,9.16230366492147,73.5602094240838
PARAP_Maniema_178,0.3911886041957886,-0.26610547621391656,0.8068031789652785,-0.2156688636226773,1.0038878371925375,-0.8551047933799473,-0.6455249988211077,-0.14886668510824966,0.47929833473189665,-0.3162221133116335,0.12448264172457045,-0.6065664960785844,0.7868129121257801,-0.3380360869589395,0.10534475450575372,0.3928876705435632,0.6678258266274909,-0.6853859904784554,-0.6369502949952004,-0.08676016651653495,0.9548808371558024,101,3.692015944386848,0.7999825640336224,40.12565656820548,-0.6456958854684727,-0.6059936158671937,-0.08407014207075758,0.5242381511580431,-0.10717543659985163,0.630463454652273,0.620584389204391,13.9805265708763,45.6635256140319,40.3559478150918,14.8984198645598,24.6049661399549,60.4966139954853
PARAP_Mashambio_26,0.8123784520700362,-0.5509674616583923,2.645519137678067,-1.3530648879228582,0.8967061727351814,-0.7156084244013342,0.6340095617892948,-0.19298708048930643,-0.6724386388317879,2.2618724606384757,4.854380921711833,0.21014038286037626,1.2154812675391355,0.21115251820429431,0.808770879795725,-3.487925776921222,0.7125277102456337,-0.8451399081976996,-0.8601249208881384,-0.2960783597586396,0.8027985253279709,36,2.1973566232411073,0.6131840408768137,9.00118849160999,-0.842576274015807,0.28584942853067435,0.3179682542241601,-0.7546232914563388,-0.5952135798333354,0.686185396307721,0.690291256281189,1.40350236316918,74.6045316814602,23.9919659553706,2.06794682422452,74.8892171344166,23.0428360413589
PARAP_SwaKibula_234,-0.14235847795794024,-0.20046732717431226,0.7248818420702425,-0.0780595476555617,0.8482101816308342,0.6641507335322725,0.6875582227527967,-0.08680404927599741,0.6907958461063497,-0.22282988628737163,0.2876834745566825,-0.1732979173456906,0.21367594574941545,-0.15789583862685908,-0.058441136987117843,-0.43257027827810735,0.6214095102744256,0.30261953236582473,-0.09736224651355965,-0.4722950326275799,0.9479164761469289,68,3.4762678866094894,0.8238562717506408,32.33880449187113,-1.609544959913007,-0.5660957624994184,0.15032380708752152,0.7637091654838676,0.011375647323252289,0.536598499317287,0.534917369676759,29.7837836839732,39.9764119783038,30.239804337723,28.9473684210526,21.3450292397661,49.7076023391813
WWF-DIAF_07_01_Principal,-1.0314239603719388,0.30244300759056203,0.430321942943946,-0.7685994134818159,1.107004656049332,2.0426761115240684,0.3286173597129745,-0.06401940313593978,0.7677257591476003,-0.266989195790176,0.08725541948803117,0.0023928313440094444,-0.6311216320480969,0.20181240859600363,0.10668315708609079,-0.9200734405727997,0.7719128543441119,1.1404094097987394,0.031871861443667444,-0.4286590586383084,0.9404297520661157,47,3.2201613951866364,0.8363734922153085,25.032159925454494,-0.3464748822517718,-0.31933055304098573,0.25456419798224994,0.2641342530915129,0.06417967008581767,0.549473097443754,0.503570346358142,28.5652866588026,61.736977360638,9.697735980559408,23.2365145228216,53.941908713693,22.8215767634855
WWF-DIAF_08_02_Principal,0.40789668086992575,-0.39038704486540654,2.7487473994440563,-0.09304292720847188,-0.02938848801931226,-0.20176763543296872,1.0694642113110766,-0.029275340935355665,0.17220175761432288,0.22431871646489743,-0.35267010801834897,-0.4035838825534887,0.44720106150886085,0.6254115064207916,-0.36835262374294825,1.007679357408342,0.004817084465386343,-0.20658542805835298,0.09276249493008423,-0.4607730557324924,0.9217294633735953,51,3.0558445518433093,0.7772075461357484,21.239115488591352,0.17066487718307194,0.37314720277228275,0.3585437178542353,0.406655683533089,-0.31477457515408136,0.565400758294462,0.577135289106496,12.3048187219172,21.4996193331732,66.1955619449096,9.27835051546392,17.7319587628866,72.9896907216495
WWF-DIAF_11_05_Principal,0.2898073370165666,-0.6116430845776842,4.538316631382322,0.4494359803886697,0.9248318591693631,-0.3488049172690668,0.7540229010154222,-0.0727186854886337,0.06261329334715031,0.05846288564267058,-0.19942859722637027,-0.32865269038483463,1.0897718531373615,-0.7436502635841354,-0.06392316264925149,3.367348647734965,0.528547965131206,-0.6427140079677562,1.370426568851855,-0.021711062294095453,0.8942569471818922,57,2.860773102236542,0.7075777457971157,17.475031701717526,-0.36578578147000806,-0.692249510164092,0.26023426181508225,-0.8223460142783878,0.2848973165777318,0.671191372015157,0.686660463415449,8.16214143916596,17.5986104498632,74.2392481109708,3.44827586206897,10.1419878296146,86.4097363083164
WWF-DIAF_13_07_Principal,1.3435354624699603,-0.5519905808775007,-1.6931130023857204,0.2762033092274457,0.8285515883589689,-0.6579257067890806,0.17327490487180436,0.032801731496160745,0.16113825028225393,0.43110165205654843,-0.31482978797142064,-0.10606218139929265,1.1010784560178302,-0.287323930265982,0.316081717733385,-1.002617311121561,0.4813879094069997,-0.5839218977267695,0.22373572150701818,-0.06672568299053484,0.9333404923622111,54,3.313348019553409,0.8306245351889053,27.476965062039874,1.1025518149863833,0.27725655618731015,0.767761703136654,-0.05200246705315548,0.6106835601022158,0.678001575103467,0.670209102228902,0.848968879889335,19.1576820445902,79.9933490755205,0.540540540540541,21.6216216216216,77.8378378378378
WWF-DIAF_14_08_Principal,0.5693538335382478,-0.2054469551795261,1.6556392438923844,-0.08863638685018521,0.7609726356084904,-0.4232980540821434,1.2981902293638192,-0.07268487363539078,0.049837324597563244,0.26106910980253906,-0.2662655167755444,-0.32012895694308813,0.906268702039232,-0.15139266030517384,-0.036983952397918816,0.98699964313578,0.4419699778714819,-0.6792196693792444,0.9958245622355175,-0.16201581519495484,0.9402469281663516,68,3.4276793978354525,0.8123410685162841,30.805073419767027,-0.4248268402776001,-0.2975626137743979,0.12375466026058643,0.11442074972869237,-0.16650841987356743,0.640454370495342,0.688332733627453,0.76849989380366,18.3443690473942,80.8871310588021,1.88087774294671,16.3009404388715,81.8181818181818
WWF-DIAF_15_09_Principal,0.38710510357398054,-0.03181046776651088,0.5199550850496498,-0.13656241415860065,0.8256272246785252,-0.3294669081644571,0.8558556852134618,-0.06585553294970459,0.5131709290789728,-0.007878648066319084,-0.06210119590723551,-0.2544694856208651,0.7143667958573184,-0.08285856757006857,0.13813272156387243,-0.19287684960376267,0.5436819146414478,-0.47399043955869596,0.14064078559458948,-0.3156035668188097,0.938241348887364,69,3.3723722956041247,0.7964779090801114,29.147591808322606,-1.4196301055308203,-0.014104038855419415,-0.03477597242016875,0.1721141544050099,-0.6923164667445073,0.564973771653605,0.520670596553185,24.5525304082257,13.8571017217148,61.5903678700594,15.8208955223881,18.2089552238806,65.9701492537314
WWF-DIAF_16_10_Principal,-0.9448242334183787,-0.06749922348561017,0.3273536173171677,-1.381551410730221,1.1210933824391258,2.213717836498689,-0.20996486102838355,-0.07106716399727322,0.574689434930697,-0.14022515045691047,0.018598743182256395,-0.325067256793724,-0.275364090184077,-0.3144884748967017,1.0642693017851348,0.1732581307750163,0.7819422131394803,1.1732663657840359,-0.1027664066682814,6.410886485356178e-4,0.9727419797930467,66,3.877316369693687,0.9254500927726402,48.29443659683128,1.0937326692707685,-0.4285702758405058,0.34548294734469714,0.048430988325573715,0.816282504591818,0.590432552333974,0.599906104129332,25.5777644871974,44.5212338190299,29.9010016937727,22.093023255814,32.5581395348837,45.3488372093023
WWF-DIAF_17_11_Principal,0.4288113566749364,-0.2601490195034595,2.42107032179009,-0.15185353922224049,-1.2805829924027665,-0.5257630526576168,5.055562677723804,-18.023764185712654,0.19602356329504278,0.36790658461055775,-0.5468773252307674,-0.5022304757397736,0.6541974706834071,-0.18685500089137358,-0.16080060041416933,0.920494957258426,-0.8965965601081525,-0.44364613809177394,1.7208351834320184,-11.997306017429,0.8762477357690677,42,2.7826767222254682,0.7444951016038416,16.162224886327078,-2.8038637011474736,0.5997736528613239,-0.31498188653521786,0.540395909072866,-1.0320360428444781,0.604120483461857,0.58530795949312,3.51703482968265,19.5727804922872,76.9101846780302,3.91061452513967,9.49720670391061,86.5921787709497
WWF-DIAF_supp1_Principal,0.04145389316201308,-0.4483653379952646,6.544761264421454,0.9098600523653053,1.1268113963401258,-0.3899590271310128,1.3960432460486591,0.4672371703925253,-0.03600608243389407,-0.05176468510601053,-0.22174502030986643,-0.22369574515102034,0.6684379360495847,-0.2512786317604714,-0.42833114352089774,3.311319709006981,0.5470583590174072,-0.42470327863142987,1.137642241623058,0.039372322360389296,0.7998785629954461,39,2.2426102378238317,0.6121393481103362,9.41788214390868,-1.3024064839770215,1.250951948569372,2.201737264334477,2.7868521282703695,1.6667332184286057,0.647391569284078,0.705208027749587,27.590781440868895,12.35384863188,60.05536992725111,10.2702702702703,5.40540540540541,84.3243243243243
WWF-DIAF_supp2_Principal,-1.4001883091400318,-0.10949694412911037,0.193786008118373,-1.838958853011279,1.0591280628761555,1.497437334962387,0.8389615239332826,-0.021788774458536397,0.7485596775526392,-0.2895719763359279,0.15346250654651042,0.018574188415621796,-0.7404394865973571,-0.1856574408684995,1.260298795579235,-0.14048086729229764,0.6890556442837726,0.7203502946868884,0.2764252771899742,-0.5203880113214941,0.9250225981404958,57,3.1797481914498844,0.7864723894913533,24.04069913622639,0.5355670742012151,-1.5862349160883713,-0.5660542532101359,1.3687742498382165,1.5375336368669896,0.54118987036099,0.529590962064373,28.9278356988637,57.708459719979,13.3637045811573,16.6172106824926,54.3026706231454,29.080118694362
